<ticker>,<per>,<date>,<time>,<open>,<high>,<low>,<close>,<vol>
AABB,D,20180411,0.009,0.009,0.009,0.009,0
AABVF,D,20180411,0.1328,0.1328,0.1328,0.1328,1000
AACAF,D,20180411,18.17,18.17,18.17,18.17,500
AACAY,D,20180411,18.3023,18.52,18.3023,18.44,6800
AACS,D,20180411,0.001,0.0013,0.001,0.0013,71000
AACTF,D,20180411,0.1573,0.1573,0.1573,0.1573,0
AAEEF,D,20180411,0.03,0.03,0.03,0.03,0
AAGC,D,20180411,0.0003,0.0003,0.0002,0.0002,1194900
AAGH,D,20180411,0.016,0.016,0.016,0.016,8000
AAGIY,D,20180411,36.74,36.85,36.47,36.735,271500
AAIGF,D,20180411,9.18,9.18,9.05,9.05,9200
AAIIQ,D,20180411,0.1,0.1,0.1,0.1,0
AAIR,D,20180411,0.003,0.003,0.003,0.003,0
AAMAF,D,20180411,2.65,2.65,2.65,2.65,0
AAMTF,D,20180411,0.3596,0.3596,0.3596,0.3596,0
AANR,D,20180411,22.5,23.75,22.5,22.5,19700
AAPH,D,20180411,0.0006,0.0006,0.0006,0.0006,0
AAPJ,D,20180411,0.0056,0.0056,0.0056,0.0056,0
AAPT,D,20180411,0.0002,0.0002,0.0002,0.0002,0
AASL,D,20180411,1.65,1.65,1.65,1.65,1500
AASP,D,20180411,0.74,0.75,0.52,0.75,1300
AAST,D,20180411,0.0157,0.0157,0.008,0.008,386500
AATDF,D,20180411,1.4,1.4,1.4,1.4,3000
AATRL,D,20180411,60.75,60.75,60.75,60.75,0
AATV,D,20180411,0.5,0.5,0.5,0.5,2100
AAUKF,D,20180411,23.67,23.67,23.67,23.67,700
AAVXF,D,20180411,8.7,8.7,8.7,8.7,0
AAWC,D,20180411,0.0008,0.0008,0.0008,0.0008,0
ABAKF,D,20180411,3.5069,3.5069,3.5069,3.5069,0
ABBB,D,20180411,11.57,11.57,11.57,11.57,0
ABBRF,D,20180411,0.1644,0.1792,0.155,0.155,120500
ABBY,D,20180411,0.0065,0.0065,0.005,0.005,18600
ABCAF,D,20180411,0.11,0.11,0.11,0.11,0
ABCCF,D,20180411,1.17,1.17,1.08,1.09,241300
ABCE,D,20180411,0.0062,0.0066,0.0049,0.0054,2647700
ABCFF,D,20180411,0.1782,0.1782,0.165,0.165,5800
ABCP,D,20180411,0.32,0.34,0.32,0.34,20600
ABCZF,D,20180411,18.4667,18.4667,18.1,18.15,38600
ABCZY,D,20180411,18.178,18.7225,18.178,18.7225,3700
ABEPF,D,20180411,0.3975,0.3975,0.3975,0.3975,0
ABGOY,D,20180411,0.0014,0.0014,0.0014,0.0014,0
ABHD,D,20180411,0.011,0.011,0.011,0.011,70000
ABHI,D,20180411,0.0003,0.0003,0.0003,0.0003,0
ABKB,D,20180411,0.04,0.04,0.04,0.04,0
ABLT,D,20180411,450,450,450,450,0
ABLYF,D,20180411,54.5,54.5,54.5,54.5,0
ABLZF,D,20180411,22.7945,22.7945,22.7945,22.7945,2400
ABMBF,D,20180411,0.05,0.0503,0.05,0.0503,7400
ABMC,D,20180411,0.09,0.09,0.09,0.09,200
ABMT,D,20180411,0.125,0.125,0.125,0.125,0
ABNAF,D,20180411,0.1063,0.12,0.1063,0.1063,80700
ABNK,D,20180411,13.4,13.4,13.4,13.4,0
ABNRY,D,20180411,15.33,15.37,15.25,15.33,11900
ABPR,D,20180411,0.0003,0.0004,0.0003,0.0004,6747500
ABQQ,D,20180411,4.5,4.5,4.5,4.5,0
ABRTY,D,20180411,11.19,11.19,11.13,11.13,5400
ABSSF,D,20180411,10.29,10.29,10.29,10.29,100
ABVG,D,20180411,0.0001,0.0002,0.0001,0.0001,133493200
ABWN,D,20180411,1.15,1.17,0.99,0.99,360000
ABZPF,D,20180411,0.75,0.75,0.75,0.75,0
ACAN,D,20180411,2.06,2.24,2.05,2.2,13500
ACAR,D,20180411,3.8,3.8,3.8,3.8,0
ACAZF,D,20180411,15.27,15.27,15.27,15.27,0
ACBCQ,D,20180411,0.07,0.07,0.07,0.07,0
ACBD,D,20180411,1,1,1,1,0
ACBFF,D,20180411,6.275,6.54,6.05,6.33,1481000
ACCA,D,20180411,0.66,0.71,0.4413,0.495,103800
ACCR,D,20180411,0.0001,0.0001,0.0001,0.0001,0
ACCYY,D,20180411,10.935,10.935,10.81,10.845,11400
ACDSF,D,20180411,1.996,1.996,1.996,1.996,0
ACDVF,D,20180411,20.22,20.22,19.8409,19.8409,2000
ACEEU,D,20180411,9300,9300,9300,9300,0
ACFL,D,20180411,0.23,0.23,0.23,0.23,0
ACFN,D,20180411,0.3848,0.39,0.38,0.3813,68100
ACGBF,D,20180411,0.5799,0.5799,0.5799,0.5799,3000
ACGBY,D,20180411,14.306,14.36,14.28,14.36,4800
ACGI,D,20180411,0.0004,0.0004,0.0004,0.0004,0
ACGX,D,20180411,0.0017,0.0017,0.0014,0.0016,44530300
ACHFF,D,20180411,0.5991,0.6251,0.5991,0.6251,3000
ACKAY,D,20180411,21.89,21.89,21.89,21.89,0
ACKDF,D,20180411,4.49,4.49,4.49,4.49,0
ACKRF,D,20180411,0.0358,0.0358,0.0358,0.0358,5000
ACLLF,D,20180411,32.3901,32.3901,32.3901,32.3901,0
ACLZ,D,20180411,0.3306,0.3675,0.3306,0.365,1200
ACMC,D,20180411,2.5,2.5,2.5,2.5,6000
ACMTA,D,20180411,20.8,20.8,20.8,20.8,0
ACNDF,D,20180411,0.745,0.745,0.745,0.745,0
ACNI,D,20180411,0.0091,0.0091,0.0091,0.0091,0
ACNNF,D,20180411,1.13,1.15,1.09,1.13,50200
ACNV,D,20180411,0.004,0.004,0.004,0.004,40000
ACOL,D,20180411,0.0086,0.0086,0.007,0.007,6720700
ACOPF,D,20180411,9.76,9.76,9.36,9.56,4400
ACPGF,D,20180411,0.4827,0.4827,0.4827,0.4827,0
ACRFF,D,20180411,55.5,55.5,55.5,55.5,0
ACRL,D,20180411,0.0007,0.0008,0.0006,0.0006,17432100
ACRT,D,20180411,0.218,0.218,0.218,0.218,500
ACSAF,D,20180411,40.95,40.95,40.95,40.95,0
ACSAY,D,20180411,8.12,8.18,8.1,8.115,35100
ACTA,D,20180411,1.05,1.05,1.03,1.03,26400
ACTL,D,20180411,0.0002,0.0002,0.0002,0.0002,408400
ACUIF,D,20180411,0.7999,0.7999,0.7909,0.7909,3700
ACUR,D,20180411,0.405,0.42,0.405,0.42,1200
ACUS,D,20180411,0.0052,0.0052,0.0052,0.0052,100
ACWRF,D,20180411,0.191,0.191,0.191,0.191,0
ACXIF,D,20180411,80.8,80.8,80.8,80.8,0
ADAC,D,20180411,0.0328,0.0348,0.0275,0.029,5615900
ADAD,D,20180411,0.02,0.02,0.02,0.02,1500
ADDDF,D,20180411,256.27,257.21,253.49,253.49,400
ADDXF,D,20180411,3.2193,3.2193,3.2193,3.2193,0
ADDYY,D,20180411,127.26,128.29,127.18,127.45,78900
ADEXF,D,20180411,0.0006,0.0006,0.0006,0.0006,0
ADFS,D,20180411,0.0055,0.0055,0.005,0.005,130000
ADFT,D,20180411,0.9,0.9,0.9,0.9,0
ADGL,D,20180411,0.031,0.031,0.031,0.031,10000
ADGO,D,20180411,0.65,0.65,0.65,0.65,0
ADHC,D,20180411,0.0013,0.0018,0.0012,0.0018,7112400
ADIA,D,20180411,0.006,0.006,0.006,0.006,0
ADKT,D,20180411,1695,1695,1695,1695,0
ADLS,D,20180411,0.0002,0.0002,0.0002,0.0002,0
ADMG,D,20180411,0.02,0.02,0.02,0.02,0
ADMT,D,20180411,0.19,0.19,0.19,0.19,0
ADPAS,D,20180411,0.0005,0.0005,0.0005,0.0005,0
ADPXY,D,20180411,12.412,12.412,12.412,12.412,0
ADRNY,D,20180411,24.28,24.52,24.28,24.37,123700
ADSV,D,20180411,0.0005,0.0005,0.0005,0.0005,230000
ADTC,D,20180411,0.007,0.007,0.007,0.007,0
ADTFF,D,20180411,0.071,0.071,0.071,0.071,0
ADTM,D,20180411,0.0006,0.0006,0.0005,0.0005,13700200
ADVC,D,20180411,4.91,4.91,4.91,4.91,0
ADVOF,D,20180411,6.35,6.35,6.35,6.35,2000
ADVT,D,20180411,0.05,0.054,0.048,0.0495,412200
ADVV,D,20180411,2,2,2,2,0
ADWPF,D,20180411,13.9629,13.9629,13.9629,13.9629,0
ADXRF,D,20180411,0.009,0.009,0.009,0.009,0
ADYNF,D,20180411,0.09,0.09,0.09,0.09,100
AEBZY,D,20180411,1.35,1.35,1.35,1.35,0
AEEI,D,20180411,0.093,0.093,0.093,0.093,0
AEEX,D,20180411,5.23,5.23,5.23,5.23,100
AEGG,D,20180411,0.032,0.036,0.03,0.03,51900
AEGOF,D,20180411,6.78,6.78,6.78,6.78,0
AEGXF,D,20180411,14.42,14.42,14.42,14.42,0
AEGY,D,20180411,0.0001,0.0001,0.0001,0.0001,0
AELTF,D,20180411,1.57,1.57,1.57,1.57,1000
AEMC,D,20180411,0.15,0.15,0.1,0.12,8100
AEPT,D,20180411,0.007,0.009,0.006,0.006,154500
AERG,D,20180411,0.07,0.0779,0.07,0.0701,74600
AERN,D,20180411,0.0001,0.0001,0.0001,0.0001,0
AERO,D,20180411,2.2,2.35,2.2,2.32,4100
AERS,D,20180411,0.01,0.01,0.01,0.01,0
AESTY,D,20180411,1.85,1.85,1.85,1.85,300
AETUF,D,20180411,11.4266,11.9481,11.4266,11.83,7500
AEXAF,D,20180411,138.75,138.75,138.75,138.75,0
AEXAY,D,20180411,27.61,27.81,27.61,27.695,8400
AEXE,D,20180411,0.0007,0.0007,0.0006,0.0006,1498000
AEYE,D,20180411,0.255,0.255,0.21,0.238,151100
AFBA,D,20180411,1.73,1.73,1.73,1.73,0
AFBG,D,20180411,0.0577,0.0577,0.0577,0.0577,0
AFFY,D,20180411,0.013,0.013,0.013,0.013,200
AFLYY,D,20180411,10.9,10.99,10.81,10.81,9100
AFOM,D,20180411,0.0549,0.0549,0.045,0.049,71700
AFPW,D,20180411,0.0001,0.0002,0.0001,0.0001,25828400
AFRAF,D,20180411,10.7,10.7,10.7,10.7,0
AFTC,D,20180411,0.0015,0.0017,0.0013,0.0015,8451500
AFTM,D,20180411,0.08,0.083,0.08,0.083,36200
AFYG,D,20180411,0.026,0.026,0.026,0.026,1800
AGCBF,D,20180411,0.2267,0.2349,0.2267,0.23,61000
AGCZ,D,20180411,0.0065,0.0065,0.0065,0.0065,0
AGDXF,D,20180411,0.0311,0.0311,0.0311,0.0311,0
AGDY,D,20180411,0.05,0.05,0.05,0.05,40000
AGESY,D,20180411,53.01,53.05,52.85,52.85,2200
AGFMF,D,20180411,5.1271,5.1271,5.1271,5.1271,1000
AGGFF,D,20180411,0.0337,0.0337,0.0337,0.0337,0
AGGI,D,20180411,0.0026,0.0026,0.0026,0.0026,300
AGGL,D,20180411,0.26,0.26,0.26,0.26,0
AGGZF,D,20180411,41.9784,41.9784,41.9784,41.9784,0
AGHC,D,20180411,1.25,1.25,1.25,1.25,100
AGHI,D,20180411,0.2489,0.2489,0.171,0.2474,12600
AGIN,D,20180411,0.0114,0.0129,0.0114,0.0129,80000
AGLDF,D,20180411,0.089,0.089,0.089,0.089,0
AGLNY,D,20180411,16.21,16.21,16.2,16.2,500
AGMIF,D,20180411,0.03,0.03,0.03,0.03,0
AGMJF,D,20180411,10.9922,10.9922,10.9922,10.9922,0
AGNU,D,20180411,0.1295,0.1295,0.1295,0.1295,500
AGODY,D,20180411,0.089,0.089,0.089,0.089,0
AGPDY,D,20180411,15.75,15.75,15.75,15.75,0
AGPIF,D,20180411,2.12,2.12,2.12,2.12,0
AGPPF,D,20180411,27.1,27.1,27.1,27.1,0
AGRIP,D,20180411,108.75,108.75,108.75,108.75,0
AGRNQ,D,20180411,0.1,0.1,0.1,0.1,100
AGRPY,D,20180411,30.19,30.79,30.19,30.79,800
AGSO,D,20180411,0.0025,0.0025,0.0025,0.0025,0
AGTEF,D,20180411,0.1001,0.1001,0.1001,0.1001,0
AGTK,D,20180411,0.0135,0.0146,0.0128,0.0133,2924100
AGTT,D,20180411,0.012,0.012,0.012,0.012,0
AGUNF,D,20180411,0.043,0.043,0.043,0.043,20000
AGXXF,D,20180411,13.18,13.18,13.18,13.18,100
AGYP,D,20180411,0.003,0.003,0.003,0.003,0
AHAG,D,20180411,0.0195,0.0195,0.0195,0.0195,0
AHCHF,D,20180411,5.985,5.985,5.985,5.985,1300
AHCHY,D,20180411,30.28,30.28,29.9,29.9,5800
AHCP,D,20180411,0.028,0.028,0.0165,0.0165,101000
AHEXF,D,20180411,74.05,74.05,74.05,74.05,0
AHEXY,D,20180411,35.22,35.24,35.03,35.1,7000
AHFD,D,20180411,0.0002,0.0002,0.0002,0.0002,500000
AHGIF,D,20180411,1.12,1.12,1.05,1.07,9500
AHII,D,20180411,0.0001,0.0001,0.0001,0.0001,100
AHIX,D,20180411,0.0005,0.0005,0.0004,0.0004,94868400
AHKSF,D,20180411,13.15,13.15,13.15,13.15,0
AHKSY,D,20180411,26.63,26.7,26.38,26.545,8100
AHNR,D,20180411,0.05,0.05,0.05,0.05,0
AHODF,D,20180411,24.35,24.35,24.06,24.06,6300
AHOTF,D,20180411,6.4022,6.64,6.4022,6.59,1300
AHROQ,D,20180411,0.0055,0.0055,0.0055,0.0055,0
AIBRF,D,20180411,6.06,6.23,6.06,6.23,4600
AICAF,D,20180411,1.25,1.25,1.25,1.25,0
AIDA,D,20180411,0.045,0.045,0.045,0.045,0
AIKO,D,20180411,0.85,0.85,0.85,0.85,0
AILIH,D,20180411,94.45,94.45,94.45,94.45,0
AILIO,D,20180411,98,98,98,98,200
AILLL,D,20180411,26.83,26.83,26.83,26.83,0
AILLM,D,20180411,102,102,102,102,0
AILLN,D,20180411,100.25,101.25,100.25,100.25,200
AILLP,D,20180411,94,94,94,94,100
AIMH,D,20180411,0.005,0.0073,0.0048,0.0073,2307400
AINSF,D,20180411,1.52,1.52,1.52,1.52,0
AIOAF,D,20180411,0.0005,0.0005,0.0005,0.0005,0
AIOM,D,20180411,0.15,0.15,0.15,0.15,4200
AIPUY,D,20180411,23.85,23.85,23.85,23.85,2100
AIQUF,D,20180411,121.2538,121.2538,121.2538,121.2538,0
AIQUY,D,20180411,24.72,24.86,24.63,24.645,45700
AIRO,D,20180411,7,7,7,7,0
AIRRF,D,20180411,0.5659,0.5659,0.5659,0.5659,0
AIRW,D,20180411,0.12,0.12,0.12,0.12,0
AIRYY,D,20180411,27.04,27.04,27.04,27.04,3100
AISSF,D,20180411,0.2764,0.2765,0.2764,0.2765,4500
AITB,D,20180411,2.8,3,2.75,3,22200
AITG,D,20180411,0.012,0.012,0.012,0.012,34900
AIVN,D,20180411,0.019,0.019,0.014,0.015,18000
AIXN,D,20180411,0.151,0.151,0.151,0.151,0
AIXXF,D,20180411,18.7512,18.7512,18.7512,18.7512,1000
