<ticker>,<per>,<date>,<time>,<open>,<high>,<low>,<close>,<vol>
AABVF,D,20180110,0.147,0.147,0.1456,0.1456,5200
AACAF,D,20180110,17.9383,18.09,17.92,18.0154,5400
AACAY,D,20180110,183.24,183.24,181.1,182.455,4800
AACS,D,20180110,0.0009,0.0014,0.0008,0.0014,49000
AACTF,D,20180110,0.2202,0.2213,0.2077,0.2077,3400
AAGC,D,20180110,0.0001,0.0001,0.0001,0.0001,3000
AAGH,D,20180110,0.0018,0.0018,0.0018,0.0018,0
AAGIY,D,20180110,34.16,34.16,33.75,34.15,243200
AAIGF,D,20180110,8.505,8.56,8.45,8.56,7800
AAIIQ,D,20180110,0.1012,0.1012,0.1012,0.1012,0
AAIR,D,20180110,0.0011,0.0011,0.0011,0.0011,0
AAMAF,D,20180110,2.48,2.48,2.48,2.48,0
AAMTF,D,20180110,0.305,0.305,0.305,0.305,0
AAPH,D,20180110,0.0007,0.0007,0.0007,0.0007,20000
AAPJ,D,20180110,0.013,0.013,0.013,0.013,0
AAPT,D,20180110,0.0002,0.0002,0.0002,0.0002,62410000
AASP,D,20180110,0.8201,0.8201,0.8201,0.8201,600
AAST,D,20180110,0.0035,0.0035,0.0035,0.0035,0
AATDF,D,20180110,2.21,2.22,2.12,2.2,55000
AATRL,D,20180110,64.12,64.12,64.12,64.12,400
AAUKF,D,20180110,22.5,22.5,22.5,22.5,0
AAVXF,D,20180110,10.74,10.74,10.74,10.74,0
AAWC,D,20180110,0.0013,0.0013,0.0013,0.0013,0
ABBB,D,20180110,12.5,12.5,12.5,12.5,0
ABBRF,D,20180110,0.197,0.205,0.197,0.2004,3600
ABBY,D,20180110,0.0035,0.004,0.0033,0.0033,111100
ABCAF,D,20180110,0.11,0.1122,0.1042,0.1042,55000
ABCCF,D,20180110,1.815,2.3064,1.75,2.27,916500
ABCE,D,20180110,0.0021,0.0029,0.0021,0.0029,67700
ABCFF,D,20180110,0.2055,0.2398,0.2055,0.2217,77300
ABCP,D,20180110,0.295,0.295,0.295,0.295,200
ABCZF,D,20180110,15.295,15.295,15.05,15.05,20100
ABCZY,D,20180110,15.555,15.555,15.555,15.555,400
ABEPF,D,20180110,0.5667,0.5667,0.5505,0.5505,1100
ABGLF,D,20180110,2.65,2.65,2.65,2.65,0
ABGOF,D,20180110,0.0322,0.0322,0.0322,0.0322,14700
ABGOY,D,20180110,0.33,0.33,0.33,0.33,0
ABHD,D,20180110,0.0169,0.0169,0.0169,0.0169,0
ABLZF,D,20180110,27.605,27.605,27.605,27.605,0
ABMBF,D,20180110,0.0544,0.0544,0.0544,0.0544,0
ABMC,D,20180110,0.1,0.13,0.1,0.11,25400
ABMRF,D,20180110,33.8412,33.8412,33.8412,33.8412,900
ABMT,D,20180110,0.18,0.18,0.18,0.18,0
ABNAF,D,20180110,0.14,0.145,0.132,0.145,46100
ABNK,D,20180110,12.74,12.74,12.74,12.74,0
ABNRY,D,20180110,16.85,16.9,16.79,16.8,34600
ABPA,D,20180110,0.003,0.003,0.003,0.003,0
ABPR,D,20180110,0.0002,0.0002,0.0002,0.0002,0
ABRTY,D,20180110,11.15,11.15,11.15,11.15,200
ABSSF,D,20180110,8.29,8.29,8.29,8.29,0
ABTO,D,20180110,0.57,0.57,0.57,0.57,0
ABVG,D,20180110,0.0002,0.0002,0.0001,0.0001,151044900
ABWN,D,20180110,2.35,2.6,2.24,2.52,492900
ACAN,D,20180110,4.1,4.44,3.55,3.85,149500
ACAZF,D,20180110,15.0789,15.0789,15.0789,15.0789,500
ACBFF,D,20180110,11.09,11.17,10.5194,10.64,2879900
ACCA,D,20180110,0.421,0.5,0.42,0.46,8400
ACCR,D,20180110,0.0001,0.0001,0.0001,0.0001,0
ACCYY,D,20180110,10.88,10.9,10.76,10.815,9800
ACDSF,D,20180110,2.05,2.05,2.05,2.05,0
ACDVF,D,20180110,19.05,19.2455,18.63,18.63,7400
ACFN,D,20180110,0.216,0.225,0.2052,0.225,57700
ACGBF,D,20180110,0.4948,0.4948,0.4948,0.4948,0
ACGBY,D,20180110,12.75,12.75,12.598,12.67,6800
ACGI,D,20180110,0.0006,0.0006,0.0006,0.0006,0
ACGPF,D,20180110,28.64,28.64,28.64,28.64,0
ACGX,D,20180110,0.001,0.0013,0.0009,0.0013,70990000
ACHFF,D,20180110,0.3743,0.3743,0.3743,0.3743,0
ACKAY,D,20180110,27.42,27.42,27.42,27.42,4800
ACKDF,D,20180110,4.81,4.81,4.81,4.81,2600
ACKRF,D,20180110,0.0441,0.0441,0.041,0.0411,102500
ACLLF,D,20180110,34.97,34.97,34.97,34.97,3800
ACLZ,D,20180110,0.3145,0.32,0.2875,0.3,320800
ACMC,D,20180110,2.72,2.72,2.72,2.72,100
ACMTA,D,20180110,20.07,20.07,20.07,20.07,500
ACMUY,D,20180110,4.74,4.74,4.74,4.74,0
ACNE,D,20180110,0.02,0.02,0.02,0.02,0
ACNI,D,20180110,0.002,0.002,0.002,0.002,0
ACNNF,D,20180110,1.315,1.37,1.25,1.27,576100
ACNV,D,20180110,0.0022,0.0035,0.0022,0.0035,10100
ACOL,D,20180110,0.0185,0.019,0.0155,0.0176,7239900
ACOPF,D,20180110,5.66,5.8883,5.66,5.8883,10300
ACPGF,D,20180110,0.594,0.594,0.594,0.594,0
ACRFF,D,20180110,49,49,49,49,0
ACRL,D,20180110,0.0006,0.0007,0.0006,0.0007,14953100
ACRT,D,20180110,0.2493,0.2493,0.19,0.2493,10400
ACRVF,D,20180110,9.5,9.5,9.5,9.5,0
ACSAF,D,20180110,40.5,40.5,40.5,40.5,0
ACSAY,D,20180110,8.062,8.39,8.04,8.05,101200
ACTL,D,20180110,0.0001,0.0001,0.0001,0.0001,661800
ACUIF,D,20180110,1.354,1.354,1.354,1.354,0
ACUR,D,20180110,0.4001,0.4513,0.371,0.371,12400
ACUS,D,20180110,0.01,0.01,0.01,0.01,0
ACWRF,D,20180110,0.2654,0.2656,0.26,0.26,3100
ACXIF,D,20180110,84.2,84.2,84.2,84.2,100
ADAC,D,20180110,0.055,0.055,0.0436,0.054,58200
ADAD,D,20180110,0.0384,0.0384,0.0384,0.0384,4900
ADBCF,D,20180110,5.06,5.06,5.06,5.06,0
ADDDF,D,20180110,203.5,203.5,199,199,200
ADDYY,D,20180110,100.91,100.91,100.25,100.45,65300
ADEXF,D,20180110,0.0006,0.0006,0.0006,0.0006,0
ADFS,D,20180110,0.0029,0.0029,0.0029,0.0029,20900
ADFT,D,20180110,1.69,1.69,1.69,1.69,0
ADHC,D,20180110,0.0015,0.0019,0.0015,0.0019,10735000
ADIA,D,20180110,0.006,0.006,0.006,0.006,0
ADMT,D,20180110,0.153,0.155,0.153,0.155,32000
ADNY,D,20180110,0.0005,0.0005,0.0005,0.0005,400
ADOOY,D,20180110,7.1,7.1,7.1,7.1,0
ADPAS,D,20180110,0.005,0.005,0.005,0.005,92500
ADPXY,D,20180110,14.55,14.78,14.5499,14.78,6800
ADRNY,D,20180110,21.67,21.72,21.61,21.665,36300
ADSV,D,20180110,0.0003,0.0003,0.0003,0.0003,0
ADTC,D,20180110,0.007,0.007,0.007,0.007,0
ADTFF,D,20180110,0.1201,0.1217,0.1201,0.1217,10400
ADTM,D,20180110,0.0012,0.0014,0.0007,0.0009,337851700
ADVC,D,20180110,5,5,5,5,0
ADVOF,D,20180110,8.62,8.62,8.62,8.62,0
ADVT,D,20180110,0.0229,0.0229,0.0195,0.0217,2334700
ADYNF,D,20180110,0.34,0.35,0.34,0.35,12800
AEBZY,D,20180110,1.355,1.355,1.355,1.355,0
AEDC,D,20180110,0.0001,0.0001,0.0001,0.0001,0
AEEI,D,20180110,0.02,0.02,0.02,0.02,0
AEEX,D,20180110,5.2,5.25,5.2,5.25,2400
AEGG,D,20180110,0.031,0.031,0.031,0.031,0
AEGOF,D,20180110,6.7295,6.7295,6.7295,6.7295,79300
AEGXF,D,20180110,15.9,15.9,15.9,15.9,500
AEGY,D,20180110,0.0001,0.0001,0.0001,0.0001,410000
AENG,D,20180110,0.0023,0.0023,0.0013,0.0013,200
AEPT,D,20180110,0.0663,0.1,0.0586,0.0652,1616600
AERG,D,20180110,0.0565,0.0565,0.0352,0.055,114300
AERN,D,20180110,0.0001,0.0001,0.0001,0.0001,0
AERO,D,20180110,3.1,3.38,2.9,2.98,52100
AERS,D,20180110,0.008,0.0199,0.0062,0.0199,110500
AETUF,D,20180110,11.445,11.445,11.0797,11.1074,9000
AEXAF,D,20180110,152.5,152.5,152.5,152.5,0
AEXAY,D,20180110,29.9,30.0299,29.81,29.935,10000
AEXE,D,20180110,0.0015,0.002,0.0014,0.0015,13854700
AEYE,D,20180110,0.16,0.17,0.16,0.1667,359500
AFBA,D,20180110,1.28,1.28,1.28,1.28,0
AFBG,D,20180110,0.079,0.0915,0.079,0.0915,200
AFFY,D,20180110,0.0225,0.0261,0.0225,0.023,53200
AFGR,D,20180110,11.5,11.5,11.5,11.5,0
AFLYY,D,20180110,16.21,16.46,16.16,16.31,20600
AFMJF,D,20180110,0.2469,0.2469,0.2469,0.2469,0
AFOM,D,20180110,0.0712,0.08,0.0712,0.078,2600
AFPW,D,20180110,0.0001,0.0001,0.0001,0.0001,500000
AFQMF,D,20180110,0.0218,0.0218,0.0218,0.0218,0
AFRAF,D,20180110,16.22,16.22,16.22,16.22,0
AFRBY,D,20180110,10.98,10.98,10.98,10.98,0
AFRS,D,20180110,0.003,0.003,0.003,0.003,0
AFTC,D,20180110,0.0003,0.0003,0.0003,0.0003,6079000
AFTM,D,20180110,0.12,0.12,0.1,0.1049,323800
AFYG,D,20180110,0.0151,0.0151,0.0151,0.0151,6000
AGCBF,D,20180110,0.2321,0.2321,0.227,0.227,2500
AGCCF,D,20180110,0.071,0.071,0.071,0.071,0
AGCZ,D,20180110,0.0055,0.0055,0.0055,0.0055,0
AGDXF,D,20180110,0.0405,0.0405,0.0405,0.0405,4000
AGDY,D,20180110,0.0446,0.05,0.0446,0.0499,4200
AGESY,D,20180110,51.045,51.045,50.69,50.775,2400
AGFMF,D,20180110,6.33,6.33,6.33,6.33,0
AGGFF,D,20180110,0.033,0.033,0.033,0.033,0
AGGI,D,20180110,0.0025,0.0025,0.0025,0.0025,0
AGGX,D,20180110,0.2,0.2,0.2,0.2,0
AGGZF,D,20180110,46.49,46.49,46.49,46.49,100
AGHEF,D,20180110,0.0399,0.0399,0.0399,0.0399,0
AGHI,D,20180110,0.359,0.359,0.3005,0.35,12600
AGIN,D,20180110,0.01,0.01,0.0091,0.0091,121500
AGLDF,D,20180110,0.105,0.11,0.105,0.11,16800
AGLNF,D,20180110,19.14,19.14,19.14,19.14,100
AGLNY,D,20180110,19.134,19.235,19.134,19.235,2500
AGMIF,D,20180110,0.0971,0.0971,0.0971,0.0971,0
AGMJF,D,20180110,12.7036,12.7036,12.7036,12.7036,0
AGNU,D,20180110,0.19,0.2,0.19,0.1998,2000
AGOAF,D,20180110,0.013,0.013,0.013,0.013,152200
AGODY,D,20180110,0.18,0.18,0.18,0.18,10000
AGPDY,D,20180110,13.8,13.8,13.8,13.8,500
AGPPF,D,20180110,30.19,30.19,30.19,30.19,100
AGPYF,D,20180110,1.63,1.63,1.63,1.63,0
AGPYY,D,20180110,89.59,89.59,89.59,89.59,0
AGRIP,D,20180110,112,112,112,112,0
AGRPY,D,20180110,28.67,28.67,28.67,28.67,0
AGRS,D,20180110,0.0075,0.0075,0.0075,0.0075,0
AGSO,D,20180110,0.0045,0.0045,0.0045,0.0045,0
AGTEF,D,20180110,0.171,0.171,0.171,0.171,1000
AGTK,D,20180110,0.0319,0.032,0.029,0.0302,10962500
AGTT,D,20180110,0.02,0.02,0.02,0.02,2700
AGUNF,D,20180110,0.044,0.044,0.042,0.043,653200
AGXXF,D,20180110,16.63,16.63,16.63,16.63,1000
AGYP,D,20180110,0.0225,0.0225,0.0195,0.02,334600
AHCHF,D,20180110,5.4333,5.4333,5.4333,5.4333,2700
AHCHY,D,20180110,26.75,27.54,26.75,27.09,8200
AHCP,D,20180110,0.099,0.2,0.099,0.184,331600
AHEXY,D,20180110,40.03,40.07,39.9,39.97,19300
AHFD,D,20180110,0.0001,0.0001,0.0001,0.0001,0
AHFI,D,20180110,0.0001,0.0001,0.0001,0.0001,3000
AHFP,D,20180110,0.0206,0.0388,0.0206,0.0388,700
AHGIF,D,20180110,1.7271,1.8,1.7271,1.8,6500
AHIX,D,20180110,0.0001,0.0001,0.0001,0.0001,3600000
AHKSF,D,20180110,13.5,13.5,13.5,13.5,0
AHKSY,D,20180110,27.52,27.57,27.1701,27.24,13200
AHNR,D,20180110,0.0401,0.0401,0.0401,0.0401,0
AHODF,D,20180110,21.8,21.8,21.8,21.8,0
AHOTF,D,20180110,7.5032,7.5032,7.44,7.44,11800
AHROQ,D,20180110,0.0119,0.0119,0.0119,0.0119,500
AIBRF,D,20180110,6.65,6.65,6.65,6.65,0
AICAF,D,20180110,1.29,1.29,1.29,1.29,0
AIDA,D,20180110,0.0035,0.0035,0.0035,0.0035,0
AIFS,D,20180110,1.14,1.14,1.14,1.14,0
AILLL,D,20180110,26.75,26.75,26.7,26.7,200
AILLN,D,20180110,101,101,101,101,0
AILLO,D,20180110,97,98,97,98,200
AILLP,D,20180110,95,95,95,95,900
AIMH,D,20180110,0.0117,0.0117,0.0115,0.0115,227100
AINSF,D,20180110,1.73,1.73,1.73,1.73,0
AIOAF,D,20180110,0.0024,0.0024,0.0024,0.0024,0
AIOM,D,20180110,0.1,0.1,0.1,0.1,0
AIOSF,D,20180110,10.72,10.72,10.72,10.72,0
AIPUY,D,20180110,22.04,22.04,22.04,22.04,100
AIQUY,D,20180110,25.9901,26.01,25.77,25.93,135800
AIRO,D,20180110,5.03,8.97,5.03,5.03,200
AIRRF,D,20180110,1.57,1.57,1.4723,1.4723,800
AIRYY,D,20180110,25.5975,25.5975,25.5975,25.5975,100
AISSF,D,20180110,1.04,1.04,0.97,0.97,26100
AITB,D,20180110,4.87,5.05,4.87,5.037,2400
AITG,D,20180110,0.013,0.013,0.013,0.013,0
AIVAF,D,20180110,7,7,7,7,1000
AIVN,D,20180110,0.03,0.03,0.03,0.03,500
AIXXF,D,20180110,15.35,15.35,15.35,15.35,0
AJBI,D,20180110,0.009,0.009,0.009,0.009,0
AJINY,D,20180110,19.35,19.35,19.35,19.35,700
AJISF,D,20180110,26.4,26.4,26.4,26.4,800
AJMPF,D,20180110,5.55,5.55,5.5,5.5,5200
AJSB,D,20180110,14.8,14.8,14.8,14.8,0
