<ticker>,<per>,<date>,<time>,<open>,<high>,<low>,<close>,<vol>
AABB,D,20180420,0.009,0.009,0.009,0.009,0
AABVF,D,20180420,0.1302,0.1302,0.1302,0.1302,0
AACAF,D,20180420,16.42,16.42,16.42,16.42,0
AACAY,D,20180420,15.77,15.77,15.24,15.28,20300
AACS,D,20180420,0.0013,0.0013,0.0013,0.0013,0
AACTF,D,20180420,0.148,0.148,0.148,0.148,2500
AAEEF,D,20180420,0.0314,0.0314,0.0314,0.0314,10000
AAGC,D,20180420,0.0001,0.0002,0.0001,0.0002,168800
AAGH,D,20180420,0.016,0.016,0.012,0.016,49500
AAGIY,D,20180420,34.28,35.17,34.28,34.73,117700
AAIGF,D,20180420,8.77,8.81,8.56,8.8,12500
AAIIQ,D,20180420,0.09,0.09,0.09,0.09,16400
AAIR,D,20180420,0.0022,0.0022,0.0022,0.0022,100
AAMAF,D,20180420,2.54,2.54,2.54,2.54,4100
AAMTF,D,20180420,0.48,0.48,0.48,0.48,0
AANR,D,20180420,22.7,22.7,22.7,22.7,2200
AAPH,D,20180420,0.0008,0.0008,0.0006,0.0007,785100
AAPJ,D,20180420,0.0248,0.0248,0.0248,0.0248,100
AAPT,D,20180420,0.0001,0.0001,0.0001,0.0001,900000
AAST,D,20180420,0.0127,0.0127,0.01,0.01,13600
AATDF,D,20180420,2,2,2,2,27000
AATRL,D,20180420,60.75,60.75,60.75,60.75,200
AATV,D,20180420,0.49,0.49,0.49,0.49,0
AAUKF,D,20180420,25.7,25.7,25.7,25.7,0
AAVXF,D,20180420,9.2,9.2,9.2,9.2,0
ABAKF,D,20180420,3.52,3.52,3.52,3.52,200
ABBB,D,20180420,11.57,11.57,11.57,11.57,0
ABBRF,D,20180420,0.155,0.155,0.155,0.155,0
ABBY,D,20180420,0.0046,0.0046,0.0046,0.0046,0
ABCAF,D,20180420,0.114,0.114,0.1132,0.1132,27200
ABCCF,D,20180420,1.305,1.3307,1.2708,1.2999,154500
ABCE,D,20180420,0.0026,0.0026,0.0016,0.0019,30737600
ABCFF,D,20180420,0.1676,0.1909,0.152,0.1909,8100
ABCP,D,20180420,0.32,0.32,0.32,0.32,0
ABCZF,D,20180420,18.55,18.55,18.55,18.55,0
ABCZY,D,20180420,18.495,18.58,18.3675,18.58,2000
ABEPF,D,20180420,0.4064,0.4064,0.4064,0.4064,0
ABHD,D,20180420,0.011,0.011,0.011,0.011,0
ABHI,D,20180420,0.0001,0.0003,0.0001,0.0003,5190000
ABLT,D,20180420,450,450,450,450,0
ABLYF,D,20180420,55.04,55.04,55.04,55.04,0
ABLZF,D,20180420,24.1,24.1,24.1,24.1,150200
ABMBF,D,20180420,0.0514,0.0514,0.0514,0.0514,0
ABMC,D,20180420,0.09,0.09,0.09,0.09,600
ABMT,D,20180420,0.62,0.62,0.41,0.53,9700
ABNAF,D,20180420,0.12,0.123,0.12,0.123,9000
ABNK,D,20180420,13.55,13.55,13.55,13.55,0
ABNRY,D,20180420,15.486,15.64,15.48,15.6,20800
ABPR,D,20180420,0.0004,0.0004,0.0004,0.0004,0
ABRTY,D,20180420,11.19,11.19,11.19,11.19,0
ABSSF,D,20180420,11.05,11.05,11.05,11.05,0
ABVG,D,20180420,0.0001,0.0001,0.0001,0.0001,11006500
ABWN,D,20180420,0.97,1,0.9,0.914,297700
ABZPF,D,20180420,0.75,0.75,0.75,0.75,0
ACAN,D,20180420,2.63,2.63,2.48,2.63,40500
ACAR,D,20180420,3.5,3.5,3.5,3.5,0
ACAZF,D,20180420,15.23,15.23,15.1815,15.1815,400
ACBCQ,D,20180420,0.07,0.07,0.07,0.07,0
ACBD,D,20180420,1.36,1.36,1.36,1.36,0
ACBFF,D,20180420,6.89,7.02,6.74,6.75,1018100
ACCA,D,20180420,0.4775,0.48,0.352,0.4704,6400
ACCR,D,20180420,0.0001,0.0001,0.0001,0.0001,0
ACCYY,D,20180420,11.15,11.23,11.09,11.155,6600
ACDSF,D,20180420,2.1,2.1,2.1,2.1,0
ACDVF,D,20180420,20.3019,20.3198,20.1,20.1919,2400
ACEEU,D,20180420,9802,9802,9802,9802,100
ACFL,D,20180420,0.27,0.27,0.27,0.27,0
ACFN,D,20180420,0.3851,0.4266,0.3851,0.3999,36000
ACGBF,D,20180420,0.55,0.55,0.55,0.55,10000
ACGBY,D,20180420,13.62,13.63,13.47,13.52,14900
ACGI,D,20180420,0.0006,0.0006,0.0006,0.0006,0
ACGX,D,20180420,0.0014,0.0014,0.0014,0.0014,1685000
ACHFF,D,20180420,0.61,0.61,0.61,0.61,0
ACKAY,D,20180420,20.98,20.98,20.98,20.98,0
ACKDF,D,20180420,4.71,4.71,4.71,4.71,0
ACKRF,D,20180420,0.0354,0.0375,0.0354,0.0375,17000
ACLLF,D,20180420,32.7548,32.7548,32.7548,32.7548,0
ACLZ,D,20180420,0.3401,0.3401,0.3401,0.3401,0
ACMC,D,20180420,2.48,2.48,2.48,2.48,0
ACMTA,D,20180420,20.85,20.85,20.85,20.85,700
ACNDF,D,20180420,0.755,0.755,0.755,0.755,0
ACNNF,D,20180420,1.09,1.11,1.065,1.07,59000
ACNV,D,20180420,0.0038,0.0038,0.0038,0.0038,0
ACOL,D,20180420,0.0109,0.0109,0.0088,0.0094,2041700
ACOPF,D,20180420,9.3,9.3,9.1,9.1,8900
ACPGF,D,20180420,0.4827,0.4827,0.4827,0.4827,0
ACRFF,D,20180420,54.91,54.91,54.91,54.91,0
ACRL,D,20180420,0.0005,0.0006,0.0005,0.0006,5581900
