<ticker>,<per>,<date>,<time>,<open>,<high>,<low>,<close>,<vol>
AABB,D,20180427,0.0095,0.0095,0.0095,0.0095,10000
AABVF,D,20180427,0.1203,0.1203,0.1181,0.1181,92500
AACAY,D,20180427,14.57,14.57,14.34,14.425,10400
AACS,D,20180427,0.001,0.001,0.001,0.001,4700
AACTF,D,20180427,0.161,0.161,0.1535,0.1555,2200
AAEEF,D,20180427,0.0446,0.0446,0.0446,0.0446,100
AAGC,D,20180427,0.0001,0.0002,0.0001,0.0002,116200
AAGH,D,20180427,0.009,0.015,0.008,0.009,1500
AAGIY,D,20180427,34.75,35.5,34.75,35.33,126700
AAIGF,D,20180427,8.8475,8.9,8.8475,8.9,16300
AAMAF,D,20180427,2.85,2.88,2.85,2.87,14100
AAMTF,D,20180427,0.2976,0.35,0.2976,0.35,12000
AANR,D,20180427,22.8,22.8,22.73,22.73,4200
AAPT,D,20180427,0.0002,0.0002,0.0001,0.0001,1316500
AAST,D,20180427,0.0195,0.0195,0.0195,0.0195,1500
AATRL,D,20180427,61.777,62,61.777,62,15100
AAVXF,D,20180427,8.4,8.4,8.4,8.4,200
ABBRF,D,20180427,0.1371,0.155,0.1332,0.155,9000
ABBY,D,20180427,0.0045,0.0055,0.004,0.0055,50300
ABCAF,D,20180427,0.1365,0.159,0.1365,0.1485,13000
ABCCF,D,20180427,1.28,1.3,1.246,1.28,514500
ABCE,D,20180427,0.0018,0.002,0.0015,0.0016,6548200
ABCFF,D,20180427,0.1681,0.1681,0.14,0.158,5400
ABCP,D,20180427,0.385,0.46,0.385,0.45,75000
ABCZY,D,20180427,17.81,17.81,17.81,17.81,600
ABKI,D,20180427,0.001,0.001,0.0001,0.0001,372100
ABNAF,D,20180427,0.126,0.126,0.126,0.126,20000
ABNRY,D,20180427,15.467,15.61,15.467,15.61,9900
ABQQ,D,20180427,4.18,4.18,4.18,4.18,100
ABVG,D,20180427,0.0001,0.0001,0.0001,0.0001,3229900
ABWN,D,20180427,1.1,1.16,0.93,0.93,339400
ACAN,D,20180427,3.01,3.5,3.01,3.5,151400
ACAR,D,20180427,3,3,3,3,200
ACAZF,D,20180427,15.09,15.09,15.09,15.09,400
ACBFF,D,20180427,6.07,6.13,5.86,5.98,1238900
ACCA,D,20180427,0.352,0.45,0.352,0.45,3700
ACCYY,D,20180427,11.09,11.16,11.07,11.115,3400
ACDVF,D,20180427,19.25,19.4722,19.2422,19.45,2800
ACFL,D,20180427,0.25,0.25,0.25,0.25,1500
ACFN,D,20180427,0.36,0.3898,0.355,0.37,42600
ACGBY,D,20180427,13.8375,13.88,13.805,13.88,1900
ACGX,D,20180427,0.0012,0.0014,0.0012,0.0013,5161000
ACKAY,D,20180427,21.85,21.85,21.85,21.85,200
ACKRF,D,20180427,0.033,0.033,0.033,0.033,10000
ACLZ,D,20180427,0.38,0.38,0.3799,0.38,800
ACMTA,D,20180427,20.8,20.8,20.8,20.8,100
ACNNF,D,20180427,1.29,1.29,1.26,1.29,41000
ACOL,D,20180427,0.01,0.0108,0.01,0.0101,1343000
ACOPF,D,20180427,8.6,8.6,8.48,8.6,1600
ACRB,D,20180427,0.0078,0.0078,0.0078,0.0078,2000
ACRL,D,20180427,0.0005,0.0007,0.0005,0.0006,5030300
ACSAY,D,20180427,8.32,8.41,8.32,8.34,62000
ACTL,D,20180427,0.0001,0.0002,0.0001,0.0002,2220000
ACUIF,D,20180427,0.7437,0.7437,0.7437,0.7437,500
ACUR,D,20180427,0.52,0.54,0.52,0.52,6500
ACUS,D,20180427,0.07,0.095,0.045,0.095,7300
ACWRF,D,20180427,0.232,0.232,0.232,0.232,2000
ADAC,D,20180427,0.03,0.031,0.024,0.028,5964900
ADDDF,D,20180427,247.5,249.55,245.93,249.5,700
ADDYY,D,20180427,124.125,124.3,123.42,124.29,23400
ADFS,D,20180427,0.0057,0.0069,0.0056,0.0065,660300
ADGO,D,20180427,1.5,1.53,1.48,1.5,27400
ADHC,D,20180427,0.0046,0.0048,0.0036,0.004,14624500
ADLI,D,20180427,0.0036,0.0036,0.0036,0.0036,7000
ADMT,D,20180427,0.1795,0.2,0.1795,0.19,111200
ADRNY,D,20180427,24.09,24.35,24.09,24.35,55600
ADSV,D,20180427,0.0005,0.0005,0.0005,0.0005,200
ADTM,D,20180427,0.0007,0.0008,0.0006,0.0008,17168400
ADTTF,D,20180427,23.75,23.75,23.75,23.75,100
ADVT,D,20180427,0.0492,0.0492,0.044,0.0478,823500
AEEX,D,20180427,5.23,5.23,5.23,5.23,200
AEGOF,D,20180427,7.3475,7.3475,7.3475,7.3475,250000
AEGY,D,20180427,0.0001,0.0001,0.0001,0.0001,900000
AEMC,D,20180427,0.06,0.1,0.06,0.1,15200
AEPT,D,20180427,0.01,0.015,0.01,0.0145,81000
AERG,D,20180427,0.0575,0.0775,0.0575,0.0775,11900
AERO,D,20180427,2.26,2.28,2.23,2.28,5900
AERS,D,20180427,0.006,0.01,0.006,0.01,80000
AESTY,D,20180427,3.1,3.1,3.1,3.1,12200
AETUF,D,20180427,11.45,11.48,11.33,11.47,2500
AEXAY,D,20180427,27.36,27.48,27.35,27.43,3700
AEXE,D,20180427,0.0006,0.0006,0.0005,0.0006,3428100
AEYE,D,20180427,0.205,0.21,0.205,0.2082,43000
AFLYY,D,20180427,9.7,9.7,9.62,9.68,6100
AFOM,D,20180427,0.0595,0.0595,0.0453,0.05,254000
AFQMD,D,20180427,0.1223,0.1223,0.1022,0.1022,19000
AFRBY,D,20180427,8.345,8.345,8.345,8.345,300
AFTC,D,20180427,0.0027,0.0027,0.0016,0.002,50574800
AFTM,D,20180427,0.075,0.08,0.07,0.07,526100
AFYG,D,20180427,0.03,0.03,0.03,0.03,600
AGDY,D,20180427,0.04,0.044,0.04,0.044,35000
AGESY,D,20180427,53.28,53.56,53.28,53.55,3000
AGFMF,D,20180427,5.54,5.54,5.54,5.54,200
AGHC,D,20180427,1.1,1.1,1.1,1.1,1000
AGHI,D,20180427,0.189,0.189,0.1829,0.189,1300
AGIN,D,20180427,0.0081,0.0099,0.0081,0.0099,45900
AGLDF,D,20180427,0.07,0.075,0.07,0.075,33800
AGLNY,D,20180427,16.01,16.195,16.01,16.195,1200
AGMJF,D,20180427,11.6591,11.7695,11.6591,11.7695,800
AGNU,D,20180427,0.11,0.11,0.11,0.11,30000
AGPPF,D,20180427,27.668,27.668,27.668,27.668,100
AGPYY,D,20180427,100.09,104.18,100.09,104.18,200
AGRIP,D,20180427,105.98,105.98,105,105,300
AGRPY,D,20180427,28.27,28.33,28.27,28.33,1400
AGTK,D,20180427,0.0173,0.0215,0.017,0.02,18778800
AGXXF,D,20180427,12.7618,12.81,12.76,12.81,24300
AGYP,D,20180427,0.012,0.012,0.0054,0.0064,97000
AHAG,D,20180427,0.007,0.007,0.007,0.007,3300
AHCHY,D,20180427,30.4,30.58,30.4,30.58,1100
AHCP,D,20180427,0.025,0.025,0.0209,0.0209,85000
AHEXY,D,20180427,33.11,33.127,32.94,33.08,11000
AHFD,D,20180427,0.0001,0.0001,0.0001,0.0001,10000
AHGIF,D,20180427,1.05,1.07,1.05,1.06,108500
AHIX,D,20180427,0.0004,0.0005,0.0003,0.0005,489370100
AHKSY,D,20180427,27.34,27.9199,27.34,27.69,8800
AHODF,D,20180427,24.05,24.05,24.05,24.05,11900
AHOTF,D,20180427,6.33,6.33,6.3279,6.33,3500
AICAF,D,20180427,1.2802,1.2802,1.2802,1.2802,100
AIMH,D,20180427,0.006,0.007,0.0055,0.007,238700
AIPUY,D,20180427,23.21,23.21,23.21,23.21,4100
AIQUY,D,20180427,25.79,26.02,25.76,25.985,38500
AIRRF,D,20180427,0.5347,0.5347,0.521,0.521,21700
AIRYY,D,20180427,25.5,25.5,25.5,25.5,1000
AISSF,D,20180427,0.3362,0.3362,0.318,0.3326,20500
AITB,D,20180427,3,3,2.99,2.99,3300
