,0
0,0.06576783952647247
1,-0.4751257685857979
2,0.0
3,-2.0
4,-17.391304347826093
5,-1.3157894736842195
6,-6.5108514190317095
7,-2.0668921458098453
8,-35.75
9,0.0
10,0.29239766081872176
11,-4.0
12,-1.2487992315081726
13,-0.45197740112993756
14,5.030303030303031
15,-0.77790742901594
16,0.0
17,-0.8312551953449656
18,1.0101010101009962
19,-1.527614571092812
20,-2.5
21,1.8720069656073264
22,0.7243252565318556
23,-9.0
24,0.0
25,1.0539629005058941
26,-2.298850574712631
27,-1.8442622950819612
28,1.0421521284296347
29,-0.8521254423292959
30,15.625
31,-5.522570916972953
32,4.0
33,0.0
34,-7.692307692307693
35,-1.5579357351509344
36,0.0
37,-0.6849315068493098
38,-0.8416458852867805
39,-0.6720209801671757
40,-1.3058289174867639
41,-0.6920415224913654
42,-0.4784688995215163
43,-0.152258501099638
44,-1.923436041083093
45,-1.2074001947419788
46,5.555555555555557
47,-4.761904761904773
48,1.019108280254784
49,1.0335917312661564
50,-0.6472491909385099
51,30.769230769230774
52,0.0
53,-2.985074626865668
54,0.64469914040113
55,-9.0
56,8.604651162790702
57,0.1816420440784725
58,3.893214682981096
59,-1.754385964912288
60,0.875
61,19.196428571428584
62,1.136363636363626
63,0.0
64,-3.4220532319391594
65,-0.46441933175483996
66,-1.5037593984962285
67,0.0
68,7.692307692307708
69,0.6572295247724895
70,-1.9079443785706474
71,0.13687915526006122
72,-18.367346938775512
73,0.0
74,0.6802721088435391
75,-1.4970059880239575
76,-14.317673378076051
77,-5.633802816901408
78,-1.48277365896206
79,3.1847133757961785
80,8.829941860465112
81,-1.2634186622625947
82,0.0
83,-3.0835881753313004
84,0.3676470588235219
85,5.730337078651672
86,1.3698630136986623
87,18.08118081180811
88,-1.4037433155080379
89,-1.5130674002750908
90,-0.9525347110106566
91,-0.8536585365853426
92,0.10872941907425115
93,14.285714285714278
94,-0.8851491640257905
95,-1.408934707903768
96,-2.6078557630392822
97,-1.1790393013100413
98,-2.7586206896551744
99,-1.0500000000000114
100,-1.088607594936704
101,-8.333333333333329
102,-1.6140269391546695
103,11.962616822429922
104,-1.1594202898550776
105,-2.34375
106,5.555555555555557
107,-1.7732742241925479
108,0.2614379084967311
109,1.1392405063291164
110,-2.116788321167874
111,-1.0830324909747162
112,1.5929203539823078
113,-0.7498026835043419
114,-1.836393989983307
115,1.7770597738287393
116,-1.1058823529411796
117,-0.30569354222393486
118,-1.4302059496567523
119,1.142131979695435
120,-6.26614987080103
121,0.23373587845733823
122,-0.45784654246922685
123,-3.2341526520051787
124,5.66727605118831
125,2.424242424242422
126,-1.6666666666666856
127,1.3333333333333428
128,-3.973509933774835
129,1.7214397496087628
130,-0.2980625931445502
131,-3.8330170777988712
132,0.1883898054202433
133,-1.5999999999999943
134,-1.6279819471308912
135,-3.0612244897959187
136,-0.4939247258717785
137,-3.5714285714285694
138,5.263157894736835
139,-11.1111111111111
140,-2.199803839148089
141,3.351955307262571
142,-2.28384991843393
143,12.449652142072495
144,-0.7142857142857082
145,-3.0539772727272663
146,-2.0113460546673565
147,-5.6517775752051165
148,-4.872389791183295
149,-4.065040650406502
150,-4.95867768595042
151,-2.2950819672131075
152,-0.6932409012131728
153,-2.924235711120957
154,-0.0300165090799851
155,14.285714285714306
156,8.108108108108098
157,-0.895663104965422
158,0.25728987993139185
159,0.0
160,0.6571087216248515
161,-0.21378941742383972
162,-9.670329670329664
163,-2.785923753665685
164,-5.355648535564853
165,-4.761904761904773
166,-9.466292134831463
167,-7.25609756097559
168,14.285714285714278
169,-15.78947368421052
170,-5.462184873949582
171,-0.6006006006006004
172,1.143359718557619
173,0.0
174,-0.3741314804917124
175,18.79326223225692
176,-8.114558472553696
177,-1.292357789762903
178,-0.3780718336483915
179,-0.06949270326616386
180,0.0
181,0.36859565057132215
182,-1.9490254872563781
183,-1.876876876876878
184,-3.711340206185554
185,-1.0047095761381541
186,1.3237847222222285
187,1.0598964752280153
188,-1.6835016835016887
189,0.0
190,-2.2222222222222285
191,0.4043126684636178
192,0.6561085972850691
193,-0.5830489192263855
194,4.0
195,-9.877800407331975
196,-2.2332506203474054
197,-2.4353120243531095
198,-3.0694668820678572
199,-20.0
200,-2.8735632183908137
201,-6.097560975609753
202,6.133333333333326
203,-0.0750187546886707
204,-1.9002375296912248
205,-0.5257662080715306
206,-5.006418485237461
207,2.3809523809523796
208,39.33333333333334
209,-0.48596112311014394
210,-5.963760562443156
211,0.32979113228289236
212,-10.202521971723343
213,11.25
214,-2.255639097744364
215,26.666666666666657
216,19.540229885057485
217,-0.675146771037177
218,-3.054989816700612
219,-0.44999999999998863
220,-0.9905894006934375
221,-2.916666666666657
222,0.8760951188986326
223,0.09263547938860484
224,0.1921779486026054
225,0.22271714922048602
226,-0.09807126511933006
227,2.8571428571428754
228,0.0
